ID,SMILES,AV_Bit,AV
Ligand2846,O=C(NC1CCCc2ccccc12)CCCCCN1CCN(c2ccccc2c2ccccc2)CC1,0,
Ligand2847,COC(=O)C1=C(NC(=C(C(=O)OCCN(Cc2ccccc2)C)C1c1cccc([N+](=O)[O-])c1)C)C,0,
Ligand2848,CCCCc1ncc(/C=C(/C(=O)O)\Cc2cccs2)n1Cc1ccc(C(=O)O)cc1,0,
Ligand2849,CCN(CCCC(Nc1ccnc2cc(Cl)ccc12)C)CC,0,
Ligand2850,N[C@@H](c1cc(O)cc(O)c1)C(=O)O,0,
Ligand2851,COc1ccc(cc1OC)/C=C/C(=O)Nc1ccccc1C(=O)O,0,
Ligand2852,OC(=O)c1cc(=O)cc(C(=O)O)[nH]1,0,
Ligand2853,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4ccc(cc4)I)nc(Cl)nc23)[C@H](O)[C@@H]1O,0,
Ligand2854,CC[N+](CC(=O)Nc1c(cccc1C)C)(CC)CC,0,
Ligand2855,Nc1ncnc2n(C3CCCC3)cc(c3ccc(cc3)Oc3ccccc3)c12,0,
Ligand2856,O[Si](c1ccc(cc1)F)(C1CCCCC1)CCCN1CCCCC1,0,
Ligand2857,Oc1ccc2ccccc2c1Cc1c(c2ccccc2)[nH]c(=S)[nH]c1=O,0,
Ligand2858,C/C(=C\C=C\C(=C/C(=O)O)\C)/C=C/C1=C(CCCC1(C)C)C,0,
Ligand2859,Cn1cnc2n(C)c(=O)n(CC#C)c(=O)c12,0,
Ligand2860,CNC(=NC#N)NCCSCc1c([nH]cn1)C,0,
Ligand2861,CC[n+]1c(/C=C/C=C\2/N(c3c(cccc3)C2(C)C)C)sc2ccccc12,0,
Ligand2862,N/C(=C(/C(=C(\Sc1ccccc1N)/N)/C#N)\C#N)/Sc1c(cccc1)N,0,
Ligand2863,[O-][S+](=O)(c1cccc2c(cccc12)Cl)N1CCCNCC1,0,
Ligand2864,Nc1nc2c(c3nc(c4ccco4)nn13)cnn2CCc1ccccc1,0,
Ligand2865,CN(CCOC(c1ccccn1)(c1ccccc1)C)C,0,
Ligand2866,CN(c1c(ccc(O)c1)O)N=O,0,
Ligand2867,CC(c1cc(CC(C=O)(C)C)cc(C(C)(C)C)c1O)(C)C,0,
Ligand2868,N(c1c(C(F)(F)F)cnc(Nc2cc3c(NC(=O)CC3)cc2)n1)Cc1cc(S(=O)(=O)C)ccc1,0,
Ligand2869,COc1c(N2CCN(CC2)CCCNc2cc(=O)n(c(=O)n2C)C)cccc1,0,
Ligand2870,COc1cccc(C(=O)NCCN2CCN(c3ccc(cc3)Cl)CC2)c1,0,
Ligand2871,Nc1ncnc2n([C@@H]3O[C@@H]([C@@H](O)[C@H]3O)CO)cnc12,0,
Ligand2872,Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,0,
Ligand2873,O=C1NCC2(CCN(CC2)CCc2ccccc2)O1,0,
Ligand2874,CC(C(C)(C)C)N/C(=N\C#N)/Nc1ccncc1,0,
Ligand2875,CC12CC3CC(CC(N)(C3)C1)(C)C2,0,
Ligand2876,CC1=C(N2[C@H](SC1)[C@@H](C2=O)NC(=O)[C@@H](c1ccc(cc1)O)N)C(=O)O,0,
Ligand2877,NS(=O)(=O)c1cc2[C@@H](NCC)CN(S(=O)(=O)c2s1)CCCOC,0,
Ligand2878,Cn1c([N+](=O)[O-])cnc1COC(=O)N,0,
Ligand2879,O=C1CC[C@]2(C(=C1)CC[C@H]1[C@@H]3CC[C@@](O)(C)[C@@]3(C)CC[C@H]21)C,0,
Ligand2880,CCOc1c(N2CCOCC2)cnn(C)c1=O,0,
Ligand2881,N#C[Fe-2](C#N)(C#N)(N=O)(C#N)C#N,0,
Ligand2882,CC(=O)OCC(=O)[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)O,0,
Ligand2883,Nc1nc(ncc1CN(/C(=C(\SS/C(=C(\N(Cc1cnc(nc1N)C)C=O)/C)/CCOC(=O)C(C)C)/CCOC(=O)C(C)C)/C)C=O)C,0,
Ligand2884,Oc1ccc(cc1)CCN(C)C,0,
Ligand2885,OC(=O)/C(=C/c1cnc(CCCC)n1Cc1ccc(C(=O)O)cc1)/Cc1cccs1,0,
Ligand2886,O=C1NC(=O)NC(=O)C1(CC)CC,0,
Ligand2887,O=C(C1CCCO1)NCCCN(c1nc2cc(c(cc2c(N)n1)OC)OC)C,0,
Ligand2888,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,0,
Ligand2889,Brc1cc(C(=O)OC[C@@H]2C[C@@]3(c4cccc5n(C)cc(C[C@H]3N(C)C2)c45)OC)cnc1,0,
Ligand2890,O=C(c1cn(c2ccc(cc2F)F)c2nc(N3C[C@H]4[C@H](N)[C@H]4C3)c(cc2c1=O)F)O,0,
Ligand2891,CCCC(C(=O)OCC)(C(=O)OCC)CCC,0,
Ligand2892,N=C(Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1)N,0,
Ligand2893,CCC(C(=O)OCCN1CCOC(c2ccccc2)C1C)c1ccccc1,0,
Ligand2895,OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,
Ligand2896,NC1=NCC2c3ccccc3Cc3ccccc3N12,0,
Ligand2897,CCN(C(=O)c1ccc([C@@H](N2C[C@H](N(CC=C)C[C@@H]2C)C)c2cc(ccc2)OC)cc1)CC,0,
Ligand2898,O=C(c1ccccc1)c1ccc(C(C(=O)O)C)s1,0,
Ligand2899,NC(=O)c1ccccc1OCCCCCC,0,
Ligand2901,CC(C(=O)c1ccc(cc1)CC)CN1CCCCC1,0,
Ligand2902,O=C1NC(=O)NC1NC(=O)N,0,
Ligand2903,Oc1cc(C(CNC(C)C)O)cc(O)c1,0,
Ligand2904,O=C(c1ccc(cc1OCC=C)Cl)NCCN(CC)CC,0,
Ligand2905,CC(CCc1ccc2OCOc2c1)NN,0,
Ligand2906,N[C@@H]1C[C@H]1c1ccccc1,0,
Ligand2907,CC(Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1)C,0,
Ligand2908,CCCCN1CCCC1C(=O)Nc1c(cc(cc1C)C)C,0,
Ligand2909,CCC(c1ccccc1)C(=O)OCCOCCN(CC)CC,0,
Ligand2910,CCCOc1cc2CC[C@@H]3[C@H](CC[C@@]4(C(OC)CC[C@@H]34)C)c2cc1,0,
Ligand2911,Clc1cc(C(=O)NC2CN3CCC2CC3)c(cc1N)OC,0,
Ligand2912,NS(=O)(=O)c1cc(Nc2nccc(N(c3ccc4c(n(nc4c3)C)C)C)n2)ccc1C,0,
Ligand2913,O=C([C@@H](N[C@H](C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@H]12)C)CCc1ccccc1)OCC,0,
Ligand2915,O=C(c1ccccc1OC(=O)C)Nc1ncc([N+](=O)[O-])s1,0,
Ligand2917,Clc1cc(C(=O)c2ccccc2F)c(cc1)NC(=O)CBr,0,
Ligand2918,O=C(C(c1ccc(N2Cc3ccccc3C2=O)cc1)CC)O,0,
Ligand2919,OCCc1ccccc1,0,
Ligand2920,CC(OC(=O)/C=C(/C=C/CC(CCCC(OC)(C)C)C)\C)C,0,
Ligand2921,CC(=O)OCC(=O)[C@]1([C@@H](C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C)O,0,
Ligand2922,FC(c1cn([C@H]2C[C@@H]([C@@H](CO)O2)O)c(=O)[nH]c1=O)(F)F,0,
Ligand2923,CC1=C(C(C(=C(N1)C)C(=O)OC)c1ccccc1[N+](=O)[O-])C(=O)OCC(=O)C,0,
Ligand2924,O=C(/C=C/c1ccc(cc1)Cn1ccnc1)O,0,
Ligand2925,C[N+]1([C@H]2C[C@@H]3[C@@](CC[C@@H]4[C@]5(C)[C@H](C[C@@H]([C@@H](N6CCCCC6)C5)OC(=O)C)CC[C@@H]34)(C)[C@H]2OC(=O)C)CCCCC1,0,
Ligand2926,CC(NCC(COc1ccccc1CC=C)O)C,0,
Ligand2927,O=C(N1CCN(C(=O)CCBr)CC1)CCBr,0,
Ligand2928,COc1ccc(OC(=O)N(Cc2ccc(OCCc3nc(c4ccccc4)oc3C)cc2)CC(=O)O)cc1,0,
Ligand2929,CC[NH+](CCOC(=O)c1ccc(cc1)NCCCC)CC,0,
Ligand2931,O=C(c1ccccc1O)NC(=O)C,0,
Ligand2932,CCCN1CCC[C@@H]2Cc3n[nH]cc3C[C@@H]12,0,
Ligand2933,C[C@@H](C(=O)N1CCC[C@H]1C(=O)O)N[C@H](C(=O)O)CCc1ccccc1,0,
Ligand2934,Fc1ccc(C(=O)CCCN2CCC(n3c(=O)[nH]c4ccccc34)C=C2)cc1,0,
Ligand2935,Cc1c(cc(C(=O)Nc2ccc(S(=O)(=O)[O-])c3cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c23)cc1)NC(=O)c1cccc(NC(=O)Nc2cc(C(=O)Nc3c(ccc(C(=O)Nc4ccc(S(=O)(=O)[O-])c5cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c45)c3)C)ccc2)c1,0,
Ligand2936,COc1ccc(c2cc3ncc(C)n3c(Nc3ncccc3C(=O)N)n2)cc1OC,0,
Ligand2937,[C@@H]1(CONC1=O)N,0,
Ligand2938,C/C(=C\C=C\C(=C\C(=O)Nc1ccc(cc1)O)\C)/C=C/C1=C(CCCC1(C)C)C,0,
Ligand2939,O=c1c2ccccc2c2n[nH]c3cccc1c23,0,
Ligand2940,CC(=O)Nc1nnc([S+](=O)([O-])N)s1,0,
Ligand2941,CCCCC#Cc1nc2c(c(NC)n1)ncn2[C@@H]1O[C@@H]([C@@H](O)[C@H]1O)CO,0,
Ligand2942,COc1ccc2C3CC[C@@]4([C@@H](NCCCCCCN5C(=O)CCC5=O)CCC4C3CCc2c1)C,0,
Ligand2943,NC(=N)SCCc1c[nH]cn1,0,
Ligand2944,CN1CCc2c([C@@H](c3ccccc3)C1)cc(c(Cl)c2)O,0,
Ligand2945,CNc1nc(NC)nc(N[S+](=O)(c2ccc(cc2)N)[O-])c1,0,
Ligand2946,CC(NC[C@@H](COc1c2cc[nH]c2ccc1)O)C,0,
Ligand2947,[NH-]c1c[n+](N2CCOCC2)no1,0,
Ligand2948,CC[N+](CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC)(CC)CC,0,
Ligand2949,CCC(Nc1nc2c(c(NCc3ccccc3)n1)ncn2C(C)C)CO,0,
Ligand2950,NCCCC(C(=O)O)(C(F)F)N,0,
Ligand2951,CC(c1ccc2n(c(CC(C(=O)[O-])(C)C)c(SC(C)(C)C)c2c1)Cc1ccc(cc1)Cl)C,0,
Ligand2952,O=C1C=CC(=O)C=C1,0,
Ligand2953,CC#C[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@]12C)O,0,
Ligand2954,N(S(=O)(=O)C)c1ccc(cc1)CCN(CCOc1ccc(NS(=O)(=O)C)cc1)C,0,
Ligand2956,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1,0,
Ligand2957,O=C(c1cc(C(=O)C)ccc1O)N,0,
Ligand2958,C[n+]1c2cc(ccc2cc2ccc(cc12)N)N,0,
Ligand2959,OC(c1ccc(cc1)O)C(N1CCC(Cc2ccccc2)CC1)C,0,
Ligand2960,O=C(c1ccccc1I)NCC(=O)O,0,
Ligand2961,CCC1(c2ccccc2)C(=O)NCNC1=O,0,
Ligand2962,Clc1ccc(cc1)CCCC[N+](CCCCCCC)(CC)CC,0,
Ligand2963,OC(=O)c1ccc(cc1)N,0,
Ligand2964,CN(CCOC(=O)c1cc2c(n(c(C)c2C)CCN(C)C)cc1)C,0,
Ligand2965,CC(=O)Oc1cc2CC[C@@H]3[C@H](CC[C@@]4([C@H](CC[C@@H]34)O)C)c2cc1,0,
Ligand2966,N#CN/C(=N/c1ccc(C2=NNC(=O)CC2C)cc1)/NC,0,
Ligand2967,COc1c(OC)cc(C(=O)NCCCCCC(=O)O)cc1OC,0,
Ligand2968,CC(=O)Nc1ccc(OCCOCCOc2ccc(NC(=O)C)cc2)cc1,0,
Ligand2969,O=C(Cc1cn(c2ccccc2)nc1c1ccc(cc1)Cl)O,0,
Ligand2970,O=C(NS(=O)(=O)c1ccc(C(=O)C)cc1)NC1CCCCC1,0,
Ligand2971,Oc1ccc(cc1)CCN,0,
Ligand2972,Oc1ccc(C(CC(C)(C)C)(C)C)cc1,0,
Ligand2973,Fc1ccc(C(=O)C2CCN(CC2)CCn2c(=O)c3ccccc3[nH]c2=O)cc1,0,
Ligand2974,O=C(c1ccc(Cl)s1)NCC1CN(C(=O)O1)c1ccc(N2CCOCC2=O)cc1,0,
Ligand2975,NC(=O)c1cccnc1,0,
Ligand2976,O=C(Nc1cccc(C2=NCCN2)c1)Nc1cc(C2=NCCN2)ccc1,0,
Ligand2977,O=C(c1ccco1)N1CCN(c2nc3cc(c(cc3c(N)n2)OC)OC)CC1,0,
Ligand2978,CC(c1cc2c(=O)c3cc(C(=O)O)c(nc3oc2cc1)N)C,0,
Ligand2979,OC(c1ccccc1)(c1ccccc1)CCN1CCCCC1,0,
Ligand2980,O=C([C@H](CS)NC(=O)CC[C@@H](C(=O)O)N)NCC(=O)O,0,
Ligand2981,O=C(C(CN1CCN(CC1)CC(c1ccccc1)OCC)C)c1ccccc1,0,
Ligand2982,CCCCOC(=O)CC(C(=O)OCCCC)(OC(=O)C)CC(=O)OCCCC,0,
Ligand2983,NC(=O)N1c2ccccc2C=Cc2ccccc12,0,
Ligand2984,NC(=O)c1ncn([C@@H]2O[C@@H]([C@@H](O)[C@H]2O)CO)c1O,0,
Ligand2985,O=C(C(c1ccc(/C=C/2\CCCCC2=O)cc1)C)O,0,
Ligand2986,[NH3+]c1ccccc1,0,
Ligand2987,O=[N+](c1ccc(/C=N/NC(=O)C)o1)[O-],0,
Ligand2988,CC(c1cc(c(c(C)c1O)CC1=NCCN1)C)(C)C,0,
Ligand2989,Clc1ccccc1C(n1ccnc1)(c1ccccc1)c1ccccc1,0,
Ligand2990,O=S(=O)(c1ccc(cc1)CN)N,0,
Ligand2991,O[C@@H]([C@H]1C(=O)N2C(=C([C@H](C)[C@H]12)S[C@H]1C[C@H](NC1)CNS(=O)(=O)N)C(=O)O)C,0,
Ligand2992,O=C(c1ccncc1)N/N=C/C=CC,0,
Ligand2993,c1cc(CCN2CCC[C@H](OC(c3ccccc3)c3ccccc3)C2)cc2OCOc12,0,
Ligand2994,O=S(=O)(c1cc(C(=O)O)c(c(OC)c1)OC)N,0,
Ligand2995,OC1=C(C(=O)C(=C(C1=O)O)O)O,0,
Ligand2996,Oc1ccc([C@H](CNC)O)cc1O,0,
Ligand2997,O=C(C1=C(NC(=C(C(=O)OC(C)C)C1c1cccc(Cl)c1Cl)COC(=O)N)C)OC,0,
Ligand2998,COCN1C(=O)C(c2ccccc2)(C(=O)N(COC)C1=O)CC,0,
Ligand2999,NCCCC(=O)O,0,
Ligand3000,N(C(=O)c1cc2cc(ccc2[nH]1)Cl)[C@H]([C@H](C(=O)N(C)C)O)Cc1ccccc1,0,
Ligand3001,CC[C@@H](c1ccccc1)NC(=O)c1c(c(c2ccccc2)nc2ccccc12)C,0,
Ligand3002,CC(NCC(COc1ccc(cc1)COCCOC(C)C)O)C,0,
Ligand3003,[C@@H]12CCCN(CCC)[C@@H]2Cc2c(C1)n[nH]c2,0,
Ligand3004,[C@@H](C(=O)O)(Cc1c[nH]c2ccc(O)cc12)N,0,
Ligand3005,CSc1nc(N)c2ncn([C@@H]3O[C@@H](C(O)[C@H]3O)COP(=O)(OP(=O)([O-])[O-])[O-])c2n1,0,
Ligand3006,Oc1ccc2CC3N(CC=C)CCC45[C@H](C(=O)CC[C@@]34O)Oc1c25,0,
Ligand3007,CSc1ccc(C(=O)c2c([nH]c(=O)[nH]2)C)cc1,0,
Ligand3008,NC(c1ccccc1)C(=O)N[C@H]1[C@H]2SCC(=C(C(=O)O)N2C1=O)Cl,0,
Ligand3009,CNCCC(c1ccccc1)Oc1ccc(C(F)(F)F)cc1,0,
Ligand3010,O=C(NCc1ccccc1)CCNNC(=O)c1ccncc1,0,
Ligand3011,OC(c1ccccc1)(C1CC2CC1C=C2)CCN1CCCCC1,0,
Ligand3012,CC(Cc1ccc(C(C(=O)O)C)cc1)C,0,
Ligand3013,CC(=CCOc1c2oc(=O)ccc2cc2ccoc12)C,0,
Ligand3014,Cc1c(nccc1OCC(F)(F)F)C[S+](c1nc2c(cccc2)[nH]1)[O-],0,
Ligand3015,[O-][N+](=O)c1cc2nc(O[Na])c(nc2cc1C#N)O[Na],0,
Ligand3016,Cn1c(=O)n(c2c(n(c(/C=C/c3cc(Cl)ccc3)n2)C)c1=O)C,0,
Ligand3017,C1(N2CCN(CC2)C)Cc2c(cccc2)Sc2ccc(Cl)cc12,0,
Ligand3018,NC(c1cc(no1)O)C(=O)O,0,
Ligand3019,CC(=O)Oc1ccc(C2(c3ccc(cc3)OC(=O)C)c3ccccc3NC2=O)cc1,0,
Ligand3020,Cc1ccc(C(=O)CC(C(=O)O)CSC(=O)C)cc1,0,
Ligand3021,Cc1ccccc1S(=O)(=O)NC(=O)c1ccc(c(OC)c1)Cc1cn(c2ccc(NC(=O)OC3CCCC3)cc12)C,0,
Ligand3022,CC(Cc1cc2OCOc2c(OC)c1)N,0,
Ligand3023,Oc1ccc([C@H](CNC)O)cc1O,0,
Ligand3024,COC1CC(=C(c2cccs2)c2sccc2)C[N+](C)(C)C1,0,
Ligand3025,OCC(=O)[C@]1([C@@H](C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3([C@H](C[C@]12C)O)F)O)O,0,
Ligand3026,CN1CCN(c2c(cc3c4n(C(COc24)C)cc(C(=O)O)c3=O)F)CC1,0,
Ligand3027,Oc1ccc(cc1)NC(=O)CC,0,
Ligand3028,CC(OC(=O)C(=C1SC=CS1)C(=O)OC(C)C)C,0,
Ligand3029,Clc1ccccc1C(=O)c1cc([N+](=O)[O-])ccc1n1ccnc1CN(CC)CC,0,
Ligand3030,C[C@@H]([C@@H](n1ncn(c2ccc(N3CCN(c4ccc(OCC5C[C@](c6ccc(cc6F)F)(OC5)Cn5cncn5)cc4)CC3)cc2)c1=O)CC)O,0,
Ligand3031,O=C1CN(CC(=O)N1)C[C@@H](N1CC(=O)NC(=O)C1)C,0,
Ligand3032,CCC(=O)N(C1CCN(CC1)Cc1cccs1)c1ccccc1,0,
Ligand3033,CCCC(C(=O)O)CCC,0,
Ligand3034,O[C@@H]([C@@H]([C@@H](CO)O)O)[C@H](CNC)O,0,
Ligand3035,OC1(c2ccc(cc2)Cl)CCNCC1,0,
Ligand3036,NC(=S)N/N=C/c1cccnc1,0,
Ligand3037,O=C([C@@H]1N2C(=O)[C@@H](NC(=O)c3c(onc3c3c(cccc3Cl)Cl)C)[C@H]2SC1(C)C)[O-],0,
Ligand3038,CC(C[C@H](C(=O)O)N)C,0,
Ligand3039,N=C(c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1)N,0,
Ligand3040,CNC1CCCN(c2c(cc3c(n(C4CC4)cc(C(=O)O)c3=O)c2OC)F)C1,0,
Ligand3041,Nc1ccc(S(=O)(=O)N)cc1,0,
Ligand3042,O=C(c1ccccc1)OCCC,0,
Ligand3043,Cc1oc2c(c3oc(=O)cc(C)c3cc2c1)C,0,
Ligand3044,CCN(C(CN1c2c(cccc2)Sc2ccccc12)C)CC,0,
Ligand3045,CCCCCCCC/C=C\CCCCCCCC(=O)NCCc1cc(O)c(cc1)O,0,
Ligand3046,Fc1ccc(C(=O)CCCN2CCC3(N(c4ccccc4)CNC3=O)CC2)cc1,0,
Ligand3047,Nc1nc(N)c(C(=O)NC(=N)Nc2ccccc2)nc1Cl,0,
Ligand3048,[C@@H](c1ccc(c(O)c1)O)(CNC)O,0,
Ligand3049,CC(NCC(c1cc(O)cc(O)c1)O)Cc1ccc(cc1)O,0,
Ligand3050,NC(=O)c1nn([C@@H]2O[C@@H]([C@@H](O)[C@H]2O)CO)cn1,0,
Ligand3051,CN(C(=O)Cc1cc(Cl)c(cc1)Cl)[C@H]1CCCC[C@@H]1N1CCCC1,0,
Ligand3052,NNc1c2ccccc2cnn1,0,
Ligand3053,NC(=NC(=O)c1nc(Cl)c(N2CCCCCC2)nc1N)N,0,
Ligand3054,CCCCCCCCc1ccc(c2ccc(C(=O)O)cc2)cc1,0,
Ligand3055,[C@H]1(O[C@H]2C[C@@H]([C@@H]([C@H](C)O2)O)N)C[C@](C(=O)C)(Cc2c(c3c(c(O)c12)C(=O)c1c(cccc1)C3=O)O)O,0,
Ligand3056,CCN(C(=O)c1cc(OC)c(cc1)O)CC,0,
Ligand3057,CN1C([S+](=O)(CCC1=O)[O-])c1ccc(cc1)Cl,0,
Ligand3058,Oc1ccc(C2CNCCc3c(c(c(cc23)O)O)Cl)cc1,0,
Ligand3059,OC(=O)COCCN1CCN(C(c2ccc(cc2)Cl)c2ccccc2)CC1,0,
Ligand3060,Cc1nc(C#Cc2ccccc2)ccc1,0,
Ligand3061,COc1cc2c(n(C(=O)c3ccccc3)c(C)c2CC(=O)O)cc1,0,
Ligand3062,Cn1ccc2cc3c(CCN3C(=O)Nc3cccnc3)cc12,0,
Ligand3063,COc1cc(Cc2c(nc(nc2)N)N)cc(OC)c1OC,0,
Ligand3064,COc1ccc(cc1OC)CCN(CCCC(c1ccc(c(OC)c1)OC)(C(C)C)C#N)C,0,
Ligand3065,CCCCCC(CCCC(=O)[O-])O,0,
Ligand3066,C[C@H]1N2Cc3c(cccc3NC2=NC1=O)Cl,0,
Ligand3067,[NH3+][Pt]1(OC(=O)C2(C(=O)O1)CCC2)[NH3+],0,
Ligand3068,Nc1nc2c(c(=O)[nH]1)ncn2COCCO,0,
Ligand3069,NC(=O)c1cn(nn1)Cc1c(cccc1F)F,0,
Ligand3070,CCCCCN(CCC(P(=O)([O-])O)(P(=O)(O)O)O)C,0,
Ligand3071,CCOC(=O)[C@@H](N[C@H](C(=O)N1[C@H]2CCCC[C@@H]2C[C@H]1C(=O)O)C)CCc1ccccc1,0,
Ligand3072,Clc1ccc2c(nccc2N2CCN(CC2)CCCN2CCN(c3ccnc4cc(ccc34)Cl)CC2)c1,0,
Ligand3073,OC(=O)/C=C/c1cc(O)c(cc1)O,0,
Ligand3074,CCCCCCCCCCC/C=C\C(/C=C\CCCC(=O)O)(C)C,0,
Ligand3075,OCc1ccc(c2nn(c3ccccc23)Cc2ccccc2)o1,0,
Ligand3076,C1CN=C(c2nc3ccccc3cc2)N1,0,
Ligand3077,Cc1ccc([S+](=O)(N[C@H](C(=O)CCl)Cc2ccccc2)[O-])cc1,0,
Ligand3078,CCN(CC(=O)Nc1c(cccc1C)C)CC,0,
Ligand3079,COC(=O)C1=C(NC(=C(C(=O)OC)C1c1c([N+](=O)[O-])cccc1)C)C,0,
Ligand3080,NCCCCCCCCCCN,0,
Ligand3081,O=C1N=C(N(C)C1)NC(=O)Nc1cccc(Cl)c1,0,
Ligand3082,CC(=O)NBr,0,
Ligand3083,Oc1ccc(c2cc(=O)c3c(cc(cc3O)O)o2)cc1,0,
Ligand3084,CCN(CCNC(=O)c1ccc(cc1)NC(=O)C)CC,0,
Ligand3085,CC(c1c(c(OCP(=O)(O)O)no1)CC(C(=O)O)N)(C)C,0,
Ligand3086,CC(=O)C(=O)C,0,
Ligand3087,[O-]C(=O)/C=C/CCCCCCCC,0,
Ligand3088,OC[C@@H](C(=O)O[C@@H]1C[C@@H]2[C@H]3O[C@H]3[C@@H]([N+]2(CCCC)C)C1)c1ccccc1,0,
Ligand3089,[O-]P(=O)(OCC(CO)O)[O-],0,
Ligand3090,Clc1ccc(C(=O)NC(C(=O)N(CCCOC)CCCCC)CCC(=O)O)cc1Cl,0,
Ligand3091,CN1CCC(=C2c3ncccc3CCc3ccccc23)CC1,0,
Ligand3092,CCOc1cc(NC(=O)C)ccc1C(=O)OC,0,
Ligand3093,Nc1c(C(F)(F)F)cc(C(CNC(C)(C)C)O)cc1Cl,0,
Ligand3094,NC12CC3CC(CC(C3)C2)C1,0,
Ligand3095,O=C(CCCCCCCCCCC)O[Sn](CCCC)(OC(=O)CCCCCCCCCCC)CCCC,0,
Ligand3096,Clc1ccc([C@H]2CC[C@H](C3=C(C(=O)c4c(C3=O)cccc4)O)CC2)cc1,0,
Ligand3097,O=C(Cc1cccc2ccccc12)O,0,
Ligand3098,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@](CC[C@]4(C)[C@H]3CC[C@]12C)(O)C,0,
Ligand3099,OCC(COC(=O)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12)O,0,
Ligand3100,Fc1ccc(C(=O)CCCN2CCC(CC2)C)cc1,0,
Ligand3101,O=C(c1cnccn1)NCN1CCOCC1,0,
Ligand3102,O=C1N=C(N(C)C1)NC(=O)Nc1cccc(Cl)c1,0,
Ligand3103,N#CCC(=O)NN,0,
Ligand3104,CC(=O)O[C@H]1[C@@H](O[C@@]2(O[C@@H]([C@@H](OC(=O)C)[C@@H]2OC(=O)C)COC(=O)C)COC(=O)C)O[C@@H]([C@@H](OC(=O)C)[C@@H]1OC(=O)C)COC(=O)C,0,
Ligand3105,O=C(CCC(=O)O)O,0,
Ligand3106,OC1(C(c2ccccc2)C(=O)OCCN(C)C)CCCC1,0,
Ligand3107,O=S(=O)(c1cc(C(=O)OC)c(cc1)OC)CC,0,
Ligand3108,OCC(C(=O)N(Cc1ccncc1)CC)c1ccccc1,0,
Ligand3109,NC(=O)COCCN1CCN(C(c2ccccc2)c2ccc(cc2)Cl)CC1,0,
Ligand3110,Clc1cccc(Cl)c1CC(=O)NC(=N)N,0,
Ligand3111,CN(CCN(c1ccccn1)Cc1cccs1)C,0,
Ligand3112,S=C(N1CCC(c2c[nH]cn2)CC1)NC1CCCCC1,0,
Ligand3113,CC(c1cc(/C=C(/C(=S)N)\C#N)cc(C(C)(C)C)c1O)(C)C,0,
Ligand3114,OC(=O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,0,
Ligand3115,Nc1ncnc2n([C@H]3OC4CO[P@](=O)(O[C@@H]4C3O)[O-])c(Sc3ccc(cc3)Cl)nc12,0,
Ligand3116,COc1cc2c(n(c(C)c2CC(=O)O)Cc2ccc(cc2)Cl)cc1,0,
Ligand3117,[O-][N+](=O)c1ccc(c2cccnc12)N1CCN(C(=O)c2ccc(cc2)Cl)CC1,0,
Ligand3118,COc1ccc(C(=O)N2CCCC2=O)cc1,0,
Ligand3119,[C@H]12CN(c3c(cc4c(=O)c(C(=O)O)cn(c5ccc(cc5F)F)c4n3)F)C[C@@H]2[C@H]1N,0,
Ligand3120,CC(C(=O)O)(Oc1ccc(cc1)CCNC(=O)c1ccc(cc1)Cl)C,0,
Ligand3121,CC(NCC(c1ccc(c(O)c1)O)O)C,0,
Ligand3122,CCCCCCCCCC[Si](CCC(=O)NC(c1ccccc1)Cc1ccc(cc1)C)(C)C,0,
Ligand3123,CCCCOC(=O)N[S+](=O)(c1c(c2ccc(cc2)Cn2c(CC)nc3c(C)cc(C)nc23)cc(CC(C)C)s1)[O-],0,
Ligand3124,CCCC[S+](=N)(CC[C@@H](C(=O)O)N)[O-],0,
Ligand3125,N[C@@H]1CONC1=O,0,
Ligand3126,[O-][N+](=O)c1cc(C(=O)Nc2ccccc2)c(cc1)Cl,0,
